Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6571592688560486,0.6613805696967313,0.6135365548916373,0.6576282688817994,713059200
2000-05-31,0.6304225325584412,0.6848338937820369,0.6290154324510174,0.6519997876898032,433507200
2000-06-01,0.6688858270645142,0.6721690269346449,0.6032168195142287,0.6135364210776156,903840000
2000-06-02,0.6946844458580017,0.74862675698081,0.6679477902805389,0.7035969482922175,792848000
2000-06-05,0.6853026747703552,0.7148535211355056,0.673106976044973,0.7003126229128084,323668800
2000-06-06,0.6970293521881104,0.7261111477369161,0.6777981056651459,0.6902283790686476,525481600
2000-06-07,0.7247041463851929,0.7279873959645085,0.6876479463058097,0.7026586976442399,337019200
2000-06-08,0.7115704417228699,0.7392451451152798,0.698905690055174,0.7326786951788792,238526400
2000-06-09,0.7186068892478943,0.7350238919094876,0.7082872868790258,0.7261113896237833,252358400
2000-06-12,0.6843648552894592,0.7237662642408957,0.682019705104575,0.7232972141633259,290337600
2000-06-13,0.7092253565788269,0.7106324567010326,0.6618495454961375,0.6843648509018168,351456000
2000-06-14,0.6787364482879639,0.722359157216828,0.6763912480239755,0.7106324544761404,277446400
2000-06-15,0.6932770013809204,0.7007815482556179,0.6679474584919756,0.6848335532101705,248572800
2000-06-16,0.6843648552894592,0.7035969606009487,0.6684168520431931,0.7017199586669522,303564800
2000-06-19,0.7251730561256409,0.7345546048055636,0.674044966054437,0.6796742159117413,394004800
2000-06-20,0.7598844766616821,0.7800538318313555,0.7383072196373675,0.7392452697574504,501390400
2000-06-21,0.8349348306655884,0.8546351305595903,0.7551939278668287,0.758008177692229,490000000
2000-06-22,0.8067904114723206,0.8649549278451814,0.8039762111089377,0.8368111706594077,467712000
2000-06-23,0.7758321762084961,0.8199239214295427,0.762698377454988,0.8072591726025268,204965600
2000-06-26,0.812419593334198,0.8218011455232093,0.7823997385822127,0.7880281388199338,185354400
2000-06-27,0.7767704129219055,0.8330578669608529,0.7748942629868415,0.8072593148348405,203470400
2000-06-28,0.8171096444129944,0.8311814915805903,0.7730179033825578,0.8002235981568482,286428800
2000-06-29,0.76926589012146,0.809605344648348,0.7664508384463139,0.7964715431225591,203660800
2000-06-30,0.7861518859863281,0.824615237895815,0.7758322851399075,0.7927183854733277,323097600
2000-07-03,0.8002239465713501,0.8152338499365646,0.7823997927908097,0.7823997927908097,70828800
2000-07-05,0.7748944163322449,0.8283676811012649,0.7617606126655967,0.7992858733592022,265216000
2000-07-06,0.7777082920074463,0.7945951908593754,0.7448742474641075,0.7880278909563602,309545600
2000-07-07,0.8171096444129944,0.8227388943149394,0.7823994521368776,0.7894349498582534,263603200
2000-07-10,0.8574494123458862,0.874336315755689,0.8067903053637592,0.8119505571441743,397796000
2000-07-11,0.8546350598335266,0.8893460586973794,0.8321197103538378,0.8555730595285805,357896000
2000-07-12,0.8837170004844666,0.8846550003306596,0.8461916958802164,0.8724592988799428,225433600
2000-07-13,0.8480686545372009,0.9099845572751677,0.8218010528713435,0.8780885560061487,445659200
2000-07-14,0.8658928275108337,0.8855931295988011,0.8536971256577356,0.8574494257751702,190276800
2000-07-17,0.8752743601799011,0.8827788596172179,0.8574493578378284,0.8743362601741307,260002400
2000-07-18,0.8593253493309021,0.8837168482329909,0.8536969504116211,0.8780884493137098,318404800
2000-07-19,0.7908421754837036,0.8527588740286542,0.7767703260726824,0.8283674245557331,457872800
2000-07-20,0.8274295926094055,0.8565113990021884,0.8124196393328201,0.8255534423901123,465572800
2000-07-21,0.8039761781692505,0.8349349861752248,0.7945954772746545,0.815937405999537,196235200
2000-07-24,0.7308023571968079,0.793656297815876,0.7129773583441904,0.7889659490096387,412171200
2000-07-25,0.7514409422874451,0.759884394484801,0.7364309896551778,0.7551940441886474,211607200
2000-07-26,0.7514409422874451,0.7692659468022761,0.7392451898125739,0.7481576920699895,210470400
2000-07-27,0.7805227041244507,0.7992857576168497,0.7486267005923934,0.7505028506270526,294985600
2000-07-28,0.7251730561256409,0.7880278440648082,0.7035966615258608,0.7847445951203823,237893600
2000-07-31,0.7626983523368835,0.7748941009372285,0.7317404569903541,0.7378378553266134,155299200
2000-08-01,0.7401831150054932,0.7678578135308594,0.739245015107075,0.7551938657139626,137284000
2000-08-02,0.7092253565788269,0.7495648153252937,0.7082873065311838,0.7354929623780427,162355200
2000-08-03,0.7204828262329102,0.7214209261436979,0.6641953786430387,0.6838956270739883,339897600
2000-08-04,0.7111013531684875,0.7692658044166608,0.6951533534694428,0.7425291543183453,263121600
2000-08-07,0.7195448875427246,0.7364309390519582,0.7082872359615323,0.7186068375885433,187348000
2000-08-08,0.7017198801040649,0.7204829332373178,0.6951534302606639,0.7195448832886825,176674400
2000-08-09,0.7129776477813721,0.7270495516375477,0.7092253972740143,0.7223592009272368,379640800
2000-08-10,0.7139156460762024,0.727049447854636,0.7111014460720267,0.7204829477772411,251714400
2000-08-11,0.7157924771308899,0.7204828263813872,0.6838956272149256,0.7031277275208917,238056000
2000-08-14,0.7064110040664673,0.7157925045503423,0.695153353790231,0.7143846031078996,156660000
2000-08-15,0.7007820010185242,0.7195450587265437,0.6979678003849893,0.7092254546444408,114200800
2000-08-16,0.72798752784729,0.7354929299269248,0.7026588249384541,0.7035969250461888,143673600
2000-08-17,0.7720802426338196,0.7870901971260807,0.7251734271620044,0.7261114772968836,270900000
2000-08-18,0.7505027651786804,0.7777084155773338,0.7486266153576301,0.7711419663558655,190176000
2000-08-21,0.7580083608627319,0.7739563649109705,0.7448745572184642,0.7542552085312052,134467200
2000-08-22,0.7758321762084961,0.7927182741710086,0.7561319289914297,0.7598841780989678,276802400
2000-08-23,0.8152337670326233,0.8218011188899366,0.7664508595850719,0.7725491614039496,236863200
2000-08-24,0.8422049880027771,0.8499448651404576,0.8011619552522424,0.8206277332271239,310766400
2000-08-25,0.8527591228485107,0.8630787259214864,0.8461918203209798,0.8480688223189309,334460000
2000-08-28,0.8715213537216187,0.8855932577715524,0.8565114496587861,0.8593256501034249,359004800
2000-08-29,0.8884081840515137,0.8921603837657498,0.865892781301168,0.8687069811883208,267030400
2000-08-30,0.8930985927581787,0.9006039951318598,0.8811373650026272,0.8855931903844976,285392800
2000-08-31,0.9146755933761597,0.9231181912549065,0.884654795506923,0.8851238454228973,419596800
2000-09-01,0.952201247215271,0.9550154478621635,0.917490234094812,0.9203044347417045,256872000
2000-09-05,0.9371899366378784,0.9625195325023927,0.9343757375032259,0.9404740874884477,298642400
2000-09-06,0.8771505355834961,0.9362522438818425,0.8668309336159098,0.9212422416841226,355404000
2000-09-07,0.9306240081787109,0.9390674114647328,0.8743364899931081,0.8874702943379029,217464800
2000-09-08,0.8837170004844666,0.9249945048793956,0.8780886005954947,0.9249945048793956,195518400
2000-09-11,0.8771505355834961,0.9062323396893602,0.872459333729704,0.8809028357270114,187381600
2000-09-12,0.8668306469917297,0.9015417415605154,0.8555729486599692,0.8607331988507942,187997600
2000-09-13,0.8705829977989197,0.8930982956018849,0.8518208007458982,0.8518208007458982,305984000
2000-09-14,0.8534625768661499,0.8949745539483764,0.8527589517655018,0.8790265533582525,426552000
2000-09-15,0.8290709853172302,0.8733980592211129,0.8142955612237683,0.866830758722076,394514400
2000-09-18,0.9104536175727844,0.9118606673880139,0.826491411921753,0.8293056117551613,424536000
2000-09-19,0.8996654152870178,0.9081080114769342,0.8790262210834474,0.8968504149337649,271510400
2000-09-20,0.9163172841072083,0.9221801579726594,0.8790264603565802,0.8916912098135659,227388000
2000-09-21,0.850882887840271,0.8949745916767149,0.8293056350279868,0.8780885905787978,510490400
2000-09-22,0.7833378911018372,0.7870901918190271,0.7505029802087974,0.7551941326783228,726700800
2000-09-25,0.8030378818511963,0.8330577287753816,0.7814614347056176,0.7917801824846099,435551200
2000-09-26,0.7720802426338196,0.8218012586117592,0.7711421924989403,0.8002240012470968,290936800
2000-09-27,0.7345550060272217,0.7917805252648032,0.7242354020556988,0.7767706203553073,402259200
2000-09-28,0.8030378818511963,0.8077290324835632,0.7223589388935061,0.7401830867913786,979585600
2000-09-29,0.38650867342948914,0.4352916333288328,0.38088027310300476,0.42309588082862676,7421640800
2000-10-02,0.36399418115615845,0.40151946216357987,0.35273652921693593,0.40058138712882624,2424788800
2000-10-03,0.3349122107028961,0.3752516717234483,0.3330352348914616,0.3743135971547243,2038120000
2000-10-04,0.35461267828941345,0.3564888034354407,0.3283450724901976,0.3358504749009828,1466024000
2000-10-05,0.33115923404693604,0.3677464382270487,0.3302211590581425,0.35273651193494804,873006400
2000-10-06,0.33303529024124146,0.344292938458734,0.31521114400206884,0.3405406646109444,612656800
2000-10-09,0.3264690041542053,0.34335506028427054,0.31708744991413423,0.33960280933927345,597564800
2000-10-10,0.3133351802825928,0.33678856346916075,0.30770590237398043,0.32459283427303803,691101600
2000-10-11,0.2945720851421356,0.31521129191422137,0.2870675589758063,0.30207748808446216,1198422400
2000-10-12,0.30020129680633545,0.3123970227900456,0.2926958955140707,0.30489162149778093,1191064000
2000-10-13,0.33115923404693604,0.33209730903572954,0.30020130647394105,0.30395355632763904,1247752800
2000-10-16,0.3227165639400482,0.34898416094358475,0.32083956264659785,0.33491228765754577,820176000
2000-10-17,0.30207741260528564,0.32928308863182315,0.2955109381937785,0.3255308139608567,601720000
2000-10-18,0.30207741260528564,0.31614928808376724,0.28143821099025523,0.29175781179777044,834265600
2000-10-19,0.28425315022468567,0.2973869455871491,0.27487162805168547,0.2875363986594885,1506724800
2000-10-20,0.29269590973854065,0.30582971131911285,0.2842532848024635,0.2861294348108088,791263200
2000-10-23,0.3058297038078308,0.30864475542558034,0.291757827568696,0.3041880788535321,551292000
2000-10-24,0.2833152413368225,0.31333512015136106,0.2823771663111683,0.3105208950743985,804451200
2000-10-25,0.27768588066101074,0.2880054794001057,0.2767478309693406,0.2861293549660338,663969600
2000-10-26,0.27768588066101074,0.2833151557895603,0.26267595831137036,0.2823770810471586,721851200
2000-10-27,0.2786240577697754,0.28800558521323794,0.2683044552392627,0.28331525987946893,744503200
2000-10-30,0.28988176584243774,0.2992632942715276,0.2814382875482092,0.2870675653363671,639189600
2000-10-31,0.29363390803337097,0.30395348190552485,0.28894355928855947,0.2964489589848512,885880800
2000-11-01,0.30770570039749146,0.31333497461107623,0.29175770589758704,0.29175770589758704,575366400
2000-11-02,0.3349122107028961,0.3367883347896174,0.3161491661833495,0.3170872157013467,590693600
2000-11-03,0.33397340774536133,0.3452310833000263,0.3292830832710646,0.3452310833000263,515821600
2000-11-06,0.3217785656452179,0.3396027172545561,0.3133351140069918,0.33678849223277935,393478400
2000-11-07,0.31990140676498413,0.32740677912146593,0.3123968610824044,0.3227164568578968,301963200
2000-11-08,0.30113929510116577,0.3217784937983208,0.2973870209606787,0.3208395672755946,422088800
2000-11-09,0.30301550030708313,0.30770582505542465,0.28612942437635347,0.298325150508004,476834400
2000-11-10,0.2861293852329254,0.29832510969616133,0.2861293852329254,0.2905852094172581,422251200
2000-11-13,0.2908197343349457,0.300201285181079,0.27393368431370013,0.28143820853954865,431816000
2000-11-14,0.30395349860191345,0.30770577279373146,0.2936339241628978,0.299263174650191,409001600
2000-11-15,0.2983251214027405,0.30301547074421864,0.28894359604552483,0.30067029607347956,282357600
2000-11-16,0.2851913571357727,0.29738708359795724,0.283315232195736,0.29269590699739584,239372000
2000-11-17,0.27768588066101074,0.2889435541425074,0.273933631792867,0.2880054794001057,446180000
2000-11-20,0.28425315022468567,0.29269577116365963,0.2739335785423646,0.27909295104653575,408066400
2000-11-21,0.2823772132396698,0.2926959650845305,0.2814382863328465,0.28800561422750537,301952000
2000-11-22,0.27768588066101074,0.2870674297084355,0.2758097562269389,0.2823770810471586,280532000
2000-11-24,0.28988176584243774,0.29269596634850836,0.2823772144590872,0.2830807645856048,160932800
2000-11-27,0.28050023317337036,0.299263289747932,0.27768600765909557,0.29832521457650707,258792800
2000-11-28,0.2706505060195923,0.28519141014777116,0.26924340579032535,0.2805002326752035,269124800
2000-11-29,0.26361405849456787,0.2748717080117833,0.25892370938063597,0.27158848367261806,492150400
2000-11-30,0.24766604602336884,0.2551705691152653,0.2420367706661253,0.25048024531417157,809597600
2000-12-01,0.2561096251010895,0.26267610178299633,0.2523564974074144,0.2551706981209823,385705600
2000-12-04,0.2504802346229553,0.2579856091194064,0.24672796071179867,0.2579856091194064,371520800
2000-12-05,0.25517067313194275,0.2617380008960428,0.2457899966551241,0.2542326230197808,613978400
2000-12-06,0.21483114361763,0.22515071866575376,0.21014079433832852,0.21952231957117985,1374464000
2000-12-07,0.21483114361763,0.22327459398447405,0.21014079433832852,0.21670812002389286,408917600
2000-12-08,0.22608879208564758,0.22984191819991914,0.21670811863778028,0.22233651769635374,435624000
2000-12-11,0.22796499729156494,0.23078004923100343,0.2232746469006487,0.22796499729156494,332511200
2000-12-12,0.23078007996082306,0.24016075694101102,0.22515080200681659,0.2289030778090406,386260000
2000-12-13,0.22515077888965607,0.23359425656571778,0.22327465370654562,0.23359425656571778,344887200
2000-12-14,0.21670810878276825,0.2289029812053486,0.21670810878276825,0.22561975692073344,263317600
2000-12-15,0.21107889711856842,0.22046042359208434,0.210140822128505,0.21858427361195745,513945600
2000-12-18,0.2138931155204773,0.21952236757089993,0.2092027777409762,0.21858429249977765,325808000
2000-12-19,0.21014073491096497,0.22890292834577508,0.21014073491096497,0.21576913241383977,374007200
2000-12-20,0.21576917171478271,0.21952229747529142,0.20451236213331503,0.2068575365369136,565331200
2000-12-21,0.21107889711856842,0.22515074844092534,0.20826468467374715,0.21389309703802065,366844800
2000-12-22,0.22515077888965607,0.22515077888965607,0.2120169757304475,0.2120169757304475,318052000
2000-12-26,0.2204604148864746,0.2251507395501026,0.21389308859174355,0.22327461469479884,216815200
2000-12-27,0.2223365157842636,0.2223365157842636,0.21295499069209953,0.21530016529658155,325466400
2000-12-28,0.2223365157842636,0.224212665488143,0.21483114039597892,0.21576919019718419,305177600
2000-12-29,0.22327464818954468,0.22515077332629704,0.2176462477285467,0.22046044795904568,630336000
2001-01-02,0.22327464818954468,0.22890304865054265,0.21858429777155244,0.22327464818954468,452312000
2001-01-03,0.24578993022441864,0.25048027972051834,0.21670813004061623,0.21764620494998338,817073600
2001-01-04,0.2561096251010895,0.277686032330943,0.2523564974074144,0.27229215598018625,739396000
2001-01-05,0.24578993022441864,0.26079988029637136,0.2410987540540324,0.2542325543072509,412356000
2001-01-08,0.24860422313213348,0.2549361998315288,0.239222693947432,0.25423264964834547,373699200
2001-01-09,0.2579856812953949,0.26478668122773524,0.24860415469335428,0.25235642965427524,588929600
2001-01-10,0.24860422313213348,0.2551706998587597,0.2410988444697511,0.2504803736544526,580781600
2001-01-11,0.27018141746520996,0.27768594190742696,0.24391381584049024,0.24391381584049024,803734400
2001-01-12,0.2579856812953949,0.27018143290618,0.25610955634030363,0.2683044311752429,423376800
2001-01-16,0.2570475935935974,0.27393366763761656,0.25517059213831383,0.26173791781788086,306118400
2001-01-17,0.25235632061958313,0.2636139923633915,0.2476659977330168,0.2636139923633915,840873600
2001-01-18,0.28050023317337036,0.2814382832940523,0.264552203736858,0.2673664292511328,1227010400
2001-01-19,0.29269590973854065,0.29363398474271335,0.28050018316214115,0.29175783473436795,776664000
2001-01-22,0.2889436185359955,0.29457201814327827,0.27674789264490973,0.2861294187323541,519327200
2001-01-23,0.30770570039749146,0.31427302415027875,0.2861293084594622,0.2898815817684546,879530400
2001-01-24,0.30770570039749146,0.3105207508412864,0.29363385507744694,0.3095827013020839,717091200
2001-01-25,0.2992631494998932,0.3086446733905741,0.2964489503552204,0.3086446733905741,489708800
2001-01-26,0.29363390803337097,0.2973870086932279,0.2861293600619653,0.2926958332742623,482820800
2001-01-29,0.32553088665008545,0.32646896178997814,0.29363402722546006,0.29363402722546006,855528800
2001-01-30,0.3264690041542053,0.33022125509920236,0.31333519896913714,0.3236547783693395,692423200
2001-01-31,0.324592649936676,0.3377264468797849,0.3217784509685729,0.32271652564151715,730704800
2001-02-01,0.317087322473526,0.3227165984553916,0.3077057970547304,0.3105208483827956,369695200
2001-02-02,0.30958276987075806,0.32928304204301634,0.3077057685504336,0.3170872931001725,427341600
2001-02-05,0.30301550030708313,0.3086447517504655,0.2964490256188149,0.30770582505542465,286115200
2001-02-06,0.317087322473526,0.32107412194502516,0.3002012731301351,0.30254642276553256,462711200
2001-02-07,0.311458945274353,0.31333509517611763,0.29738706948900634,0.3100518453733981,393887200
2001-02-08,0.311458945274353,0.3161492949780275,0.30301549414356316,0.30864474547244314,604128000
2001-02-09,0.28706756234169006,0.31239709513337904,0.2805002344871809,0.3077058925797642,590083200
2001-02-12,0.2955109775066376,0.3002013277320035,0.28237717521134603,0.28612945038149074,274120000
2001-02-13,0.28706756234169006,0.3067678424546886,0.28519141199005266,0.2992632911496252,237070400
2001-02-14,0.29269590973854065,0.2945720346961475,0.2776859581496231,0.28800555976841574,309120000
2001-02-15,0.30113929510116577,0.3086446951070612,0.29551089641580164,0.29551089641580164,311416000
2001-02-16,0.2851913571357727,0.29269590699739584,0.2814382304798605,0.2851913571357727,263911200
2001-02-20,0.27487170696258545,0.291757780362211,0.2729955823546143,0.2880055060955349,314893600
2001-02-21,0.2833152413368225,0.2992632432443764,0.27393371450736975,0.27393371450736975,390258400
2001-02-22,0.2823772132396698,0.29081981472142315,0.27018148435717537,0.2861294889151413,431961600
2001-02-23,0.2823772132396698,0.2833152884212235,0.2739337600326468,0.27956216102048237,293865600
2001-02-26,0.29269590973854065,0.2955109614254288,0.27862403315379575,0.2861294348108088,206438400
2001-02-27,0.2908197343349457,0.29175780925720285,0.28050015866802774,0.28941263447692805,348516000
2001-02-28,0.27393364906311035,0.2917577717129524,0.2720574994600245,0.29081969691140946,508233600
2001-03-01,0.2814382016658783,0.2814382016658783,0.25798565281235925,0.26736635170435,330461600
2001-03-02,0.2889436185359955,0.3067677690851011,0.27393369284126834,0.2748717427419908,406201600
2001-03-05,0.3058297038078308,0.3077058287193594,0.28894362767603415,0.29081975258756276,324172800
2001-03-06,0.3227165639400482,0.3311591618462867,0.310520815171818,0.31098986508931964,731802400
2001-03-07,0.31896349787712097,0.32459274926066184,0.31145894829866627,0.3199015728371121,419540800
